unix,date,symbol,open,high,low,close,Volume APX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1707004800000,2024-02-04 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1706918400000,2024-02-03 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0,0,0,0,0,0.04503
1706832000000,2024-02-02 00:00:00,APX/USDT,0.04503,0.05001,0.04503,0.05001,3.50743,77.891,0,0,2,0.04503
1706745600000,2024-02-01 00:00:00,APX/USDT,0.06477,0.06477,0.06477,0.06477,0,0,0,0,0,0.06477
1706659200000,2024-01-31 00:00:00,APX/USDT,0.06477,0.06477,0.06477,0.06477,0,0,0,0,0,0.06477
1706572800000,2024-01-30 00:00:00,APX/USDT,0.06477,0.06477,0.06477,0.06477,1.00004,15.44,1.00004,15.44,1,0.06477
1706486400000,2024-01-29 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1706400000000,2024-01-28 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1706313600000,2024-01-27 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1706227200000,2024-01-26 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1706140800000,2024-01-25 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1706054400000,2024-01-24 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1705968000000,2024-01-23 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1705881600000,2024-01-22 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1705795200000,2024-01-21 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1705708800000,2024-01-20 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1705622400000,2024-01-19 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1705536000000,2024-01-18 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1705449600000,2024-01-17 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.06989
1705363200000,2024-01-16 00:00:00,APX/USDT,0.06987,0.06992,0.06987,0.06992,18.87382,270.044,18.87382,270.044,6,0.06989
1705276800000,2024-01-15 00:00:00,APX/USDT,0.05899,0.05899,0.05899,0.05899,0,0,0,0,0,0.05132
1705190400000,2024-01-14 00:00:00,APX/USDT,0.05899,0.05899,0.05899,0.05899,0,0,0,0,0,0.05132
1705104000000,2024-01-13 00:00:00,APX/USDT,0.04004,0.05899,0.04004,0.05899,7.41539,149.775,4.4154,74.85,2,0.05132
1705017600000,2024-01-12 00:00:00,APX/USDT,0.05899,0.05899,0.05899,0.05899,0,0,0,0,0,0.05898
1704931200000,2024-01-11 00:00:00,APX/USDT,0.05898,0.05899,0.05898,0.05899,14.25708,241.699,14.25708,241.699,2,0.05898
1704844800000,2024-01-10 00:00:00,APX/USDT,0.05898,0.05898,0.05898,0.05898,0,0,0,0,0,0.04245
1704758400000,2024-01-09 00:00:00,APX/USDT,0.05898,0.05898,0.05898,0.05898,0,0,0,0,0,0.04245
1704672000000,2024-01-08 00:00:00,APX/USDT,0.05898,0.05898,0.05898,0.05898,0,0,0,0,0,0.04245
1704585600000,2024-01-07 00:00:00,APX/USDT,0.04007,0.05898,0.04007,0.05898,7.92347,189.739,1.00006,16.956,2,0.04245
1704499200000,2024-01-06 00:00:00,APX/USDT,0.05898,0.05898,0.05898,0.05898,0,0,0,0,0,0.0457
1704412800000,2024-01-05 00:00:00,APX/USDT,0.04007,0.05898,0.04007,0.05898,3.35846,75.806,1.00094,16.971,2,0.0457
1704326400000,2024-01-04 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1704240000000,2024-01-03 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1704153600000,2024-01-02 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,4.43126,88.643,4.43126,88.643,1,0.04999
1704067200000,2024-01-01 00:00:00,APX/USDT,0.04,0.04999,0.03,0.04999,16.68615,444.45,2.89996,58.011,4,0.03835
1703980800000,2023-12-31 00:00:00,APX/USDT,0.05899,0.05899,0.04,0.04,14.66816,285.365,9.98996,171.804,5,0.05293
1703894400000,2023-12-30 00:00:00,APX/USDT,0.04999,0.05801,0.04999,0.05801,17.67158,334.689,10.66891,213.421,4,0.05307
1703808000000,2023-12-29 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1703721600000,2023-12-28 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1703635200000,2023-12-27 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1703548800000,2023-12-26 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1703462400000,2023-12-25 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1703376000000,2023-12-24 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1703289600000,2023-12-23 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1703203200000,2023-12-22 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,0,0,0,0,0,0.04999
1703116800000,2023-12-21 00:00:00,APX/USDT,0.04999,0.04999,0.04999,0.04999,4.89996,98.019,4.89996,98.019,1,0.04999
1703030400000,2023-12-20 00:00:00,APX/USDT,0.06431,0.06431,0.04999,0.04999,2.10996,37.709,2.10996,37.709,2,0.05684
1702944000000,2023-12-19 00:00:00,APX/USDT,0.05999,0.05999,0.041,0.041,18.79997,389.821,8.89999,148.358,4,0.04998
1702857600000,2023-12-18 00:00:00,APX/USDT,0.03,0.06375,0.03,0.06375,18.12399,586.501,0.99915,15.673,3,0.03186
1702771200000,2023-12-17 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1702684800000,2023-12-16 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1702598400000,2023-12-15 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1702512000000,2023-12-14 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1702425600000,2023-12-13 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1702339200000,2023-12-12 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1702252800000,2023-12-11 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1702166400000,2023-12-10 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1702080000000,2023-12-09 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1701993600000,2023-12-08 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1701907200000,2023-12-07 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1701820800000,2023-12-06 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1701734400000,2023-12-05 00:00:00,APX/USDT,0.06992,0.06992,0.06992,0.06992,0,0,0,0,0,0.04603
1701648000000,2023-12-04 00:00:00,APX/USDT,0.04,0.06992,0.04,0.06992,5.00535,114.329,1.00999,14.445,2,0.04603
1701561600000,2023-12-03 00:00:00,APX/USDT,0.06497,0.06497,0.06497,0.06497,0,0,0,0,0,0.03985
1701475200000,2023-12-02 00:00:00,APX/USDT,0.06497,0.06497,0.06497,0.06497,0,0,0,0,0,0.03985
1701388800000,2023-12-01 00:00:00,APX/USDT,0.0371,0.06497,0.03706,0.06497,10.15471,262.183,1.00995,15.545,4,0.03985
1701302400000,2023-11-30 00:00:00,APX/USDT,0.05994,0.05994,0.05994,0.05994,0,0,0,0,0,0.05993
1701216000000,2023-11-29 00:00:00,APX/USDT,0.05994,0.05994,0.05994,0.05994,0,0,0,0,0,0.05993
1701129600000,2023-11-28 00:00:00,APX/USDT,0.05994,0.05994,0.05994,0.05994,0,0,0,0,0,0.05993
1701043200000,2023-11-27 00:00:00,APX/USDT,0.05994,0.05994,0.05994,0.05994,0,0,0,0,0,0.05993
1700956800000,2023-11-26 00:00:00,APX/USDT,0.05994,0.05994,0.05994,0.05994,0,0,0,0,0,0.05993
1700870400000,2023-11-25 00:00:00,APX/USDT,0.05994,0.05994,0.05994,0.05994,0,0,0,0,0,0.05993
1700784000000,2023-11-24 00:00:00,APX/USDT,0.05994,0.05994,0.05994,0.05994,0,0,0,0,0,0.05993
1700697600000,2023-11-23 00:00:00,APX/USDT,0.05994,0.05994,0.05994,0.05994,0,0,0,0,0,0.05993
1700611200000,2023-11-22 00:00:00,APX/USDT,0.03557,0.05994,0.03557,0.05994,1.00103,16.701,1.00099,16.7,2,0.05993
1700524800000,2023-11-21 00:00:00,APX/USDT,0.05001,0.05001,0.05001,0.05001,0.00005,0.001,0,0,1,0.05001
1700438400000,2023-11-20 00:00:00,APX/USDT,0.04501,0.04501,0.04501,0.04501,0,0,0,0,0,0.03835
1700352000000,2023-11-19 00:00:00,APX/USDT,0.04501,0.04501,0.04501,0.04501,0,0,0,0,0,0.03835
1700265600000,2023-11-18 00:00:00,APX/USDT,0.04501,0.04501,0.04501,0.04501,0,0,0,0,0,0.03835
1700179200000,2023-11-17 00:00:00,APX/USDT,0.02742,0.04501,0.02742,0.04501,0.00007,0.002,0,0,2,0.03835
1700092800000,2023-11-16 00:00:00,APX/USDT,0.02682,0.05609,0.02682,0.02684,8.53443,205.823,5.77227,102.911,3,0.04662
1700006400000,2023-11-15 00:00:00,APX/USDT,0.04503,0.04503,0.02655,0.02655,0.00007,0.002,0,0,2,0.03817
1699920000000,2023-11-14 00:00:00,APX/USDT,0.02741,0.04301,0.02741,0.04301,0.00015,0.004,0,0,4,0.03899
1699833600000,2023-11-13 00:00:00,APX/USDT,0.03,0.03,0.03,0.03,0,0,0,0,0,0.03
1699747200000,2023-11-12 00:00:00,APX/USDT,0.03,0.03,0.03,0.03,0,0,0,0,0,0.03
1699660800000,2023-11-11 00:00:00,APX/USDT,0.03,0.03,0.03,0.03,15.83292,527.764,0,0,1,0.03
1699574400000,2023-11-10 00:00:00,APX/USDT,0.05046,0.05046,0.05046,0.05046,0,0,0,0,0,0.05
1699488000000,2023-11-09 00:00:00,APX/USDT,0.05,0.05079,0.05,0.05046,3.06465,61.293,0,0,3,0.05
1699401600000,2023-11-08 00:00:00,APX/USDT,0.05593,0.07801,0.02511,0.05405,255.97071,3533.545,79.11581,1071.496,20,0.07381
1699315200000,2023-11-07 00:00:00,APX/USDT,0.05298,0.05298,0.05298,0.05298,0.46882,8.849,0.46882,8.849,1,0.05298
1699228800000,2023-11-06 00:00:00,APX/USDT,0.05,0.06001,0.05,0.05388,450.16788,7759.974,428.92413,7404.618,15,0.05802
1699142400000,2023-11-05 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1699056000000,2023-11-04 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1698969600000,2023-11-03 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1698883200000,2023-11-02 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1698796800000,2023-11-01 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1698710400000,2023-10-31 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1698624000000,2023-10-30 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1698537600000,2023-10-29 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1698451200000,2023-10-28 00:00:00,APX/USDT,0.04301,0.04301,0.04301,0.04301,0,0,0,0,0,0.03839
1698364800000,2023-10-27 00:00:00,APX/USDT,0.02945,0.04301,0.02945,0.04301,0.00011,0.003,0,0,3,0.03839
1698278400000,2023-10-26 00:00:00,APX/USDT,0.02914,0.05,0.02914,0.02918,6.74273,136.086,6.74267,136.084,5,0.04957
1698192000000,2023-10-25 00:00:00,APX/USDT,0.04,0.05998,0.03057,0.03057,2795.56727,56621.909,1262.52848,27995.598,51,0.04997
1698105600000,2023-10-24 00:00:00,APX/USDT,0.03918,0.03999,0.03918,0.03999,44.99996,1132.099,44.99996,1132.099,3,0.03975
1698019200000,2023-10-23 00:00:00,APX/USDT,0.03499,0.03999,0.03273,0.03901,58.69622,1620.248,33.22235,908.937,9,0.03629
1697932800000,2023-10-22 00:00:00,APX/USDT,0.03499,0.03499,0.03499,0.03499,0,0,0,0,0,0.03499
1697846400000,2023-10-21 00:00:00,APX/USDT,0.03499,0.03499,0.03499,0.03499,0,0,0,0,0,0.03499
1697760000000,2023-10-20 00:00:00,APX/USDT,0.03499,0.03499,0.03499,0.03499,0,0,0,0,0,0.03499
1697673600000,2023-10-19 00:00:00,APX/USDT,0.03499,0.03499,0.03499,0.03499,0,0,0,0,0,0.03499
1697587200000,2023-10-18 00:00:00,APX/USDT,0.03499,0.03499,0.03499,0.03499,9.66854,276.323,9.66854,276.323,2,0.03499
1697500800000,2023-10-17 00:00:00,APX/USDT,0.02326,0.02326,0.02326,0.02326,0,0,0,0,0,0.02874
1697414400000,2023-10-16 00:00:00,APX/USDT,0.02326,0.02326,0.02326,0.02326,0,0,0,0,0,0.02874
1697328000000,2023-10-15 00:00:00,APX/USDT,0.02326,0.02326,0.02326,0.02326,0,0,0,0,0,0.02874
1697241600000,2023-10-14 00:00:00,APX/USDT,0.02146,0.03799,0.02146,0.02326,119.0861,4243.224,87.15332,2864.667,27,0.02874
1697155200000,2023-10-13 00:00:00,APX/USDT,0.02099,0.02599,0.0206,0.02599,26.67361,1122.92,19.94942,864.198,11,0.02394
1697068800000,2023-10-12 00:00:00,APX/USDT,0.02099,0.02099,0.02099,0.02099,0,0,0,0,0,0.02099
1696982400000,2023-10-11 00:00:00,APX/USDT,0.02099,0.02099,0.02099,0.02099,1.25759,59.914,1.25759,59.914,2,0.02099
1696896000000,2023-10-10 00:00:00,APX/USDT,0.02099,0.02099,0.02099,0.02099,0,0,0,0,0,0.02084
1696809600000,2023-10-09 00:00:00,APX/USDT,0.02099,0.02099,0.0205,0.02099,8.69859,417.377,6.0986,290.548,3,0.02084
1696723200000,2023-10-08 00:00:00,APX/USDT,0.02099,0.02099,0.02099,0.02099,9.99999,476.417,4.99862,238.143,2,0.02099
1696636800000,2023-10-07 00:00:00,APX/USDT,0.02099,0.02099,0.02099,0.02099,2.00135,95.348,1.99999,95.283,2,0.02099
1696550400000,2023-10-06 00:00:00,APX/USDT,0.02025,0.02025,0.0202,0.0202,7.37242,364.724,0,0,4,0.02021
1696464000000,2023-10-05 00:00:00,APX/USDT,0.0202,0.02055,0.02018,0.02018,27.81193,1371.811,0,0,8,0.02027
1696377600000,2023-10-04 00:00:00,APX/USDT,0.02015,0.02015,0.02015,0.02015,0,0,0,0,0,0.02015
1696291200000,2023-10-03 00:00:00,APX/USDT,0.02015,0.02015,0.02015,0.02015,0,0,0,0,0,0.02015
1696204800000,2023-10-02 00:00:00,APX/USDT,0.02015,0.02015,0.02015,0.02015,1.02954,51.094,0,0,1,0.02015
1696118400000,2023-10-01 00:00:00,APX/USDT,0.02082,0.02099,0.02053,0.02099,165.16829,7929.848,165.16829,7929.848,4,0.02082
1696032000000,2023-09-30 00:00:00,APX/USDT,0.0205,0.02099,0.0202,0.02099,8.16388,395.944,2.98998,142.448,7,0.02062
1695945600000,2023-09-29 00:00:00,APX/USDT,0.02198,0.02198,0.02198,0.02198,3.99998,181.983,3.99998,181.983,1,0.02198
1695859200000,2023-09-28 00:00:00,APX/USDT,0.0205,0.0205,0.0205,0.0205,0.61377,29.94,0,0,1,0.0205
1695772800000,2023-09-27 00:00:00,APX/USDT,0.02298,0.02298,0.02298,0.02298,0,0,0,0,0,0.02216
1695686400000,2023-09-26 00:00:00,APX/USDT,0.02298,0.02298,0.02298,0.02298,0,0,0,0,0,0.02216
1695600000000,2023-09-25 00:00:00,APX/USDT,0.02298,0.02298,0.0202,0.02298,31.79985,1437.95,20.10678,874.969,5,0.02216
1695513600000,2023-09-24 00:00:00,APX/USDT,0.0205,0.0205,0.0205,0.0205,0,0,0,0,0,0.02076
1695427200000,2023-09-23 00:00:00,APX/USDT,0.021,0.021,0.0205,0.0205,18.70049,900.721,0,0,2,0.02076
1695340800000,2023-09-22 00:00:00,APX/USDT,0.02493,0.02493,0.02493,0.02493,22.49999,902.527,22.49999,902.527,1,0.02493
1695254400000,2023-09-21 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1695168000000,2023-09-20 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1695081600000,2023-09-19 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694995200000,2023-09-18 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694908800000,2023-09-17 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694822400000,2023-09-16 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694736000000,2023-09-15 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694649600000,2023-09-14 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694563200000,2023-09-13 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694476800000,2023-09-12 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694390400000,2023-09-11 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694304000000,2023-09-10 00:00:00,APX/USDT,0.02201,0.02201,0.02201,0.02201,0,0,0,0,0,0.02348
1694217600000,2023-09-09 00:00:00,APX/USDT,0.0248,0.0248,0.02201,0.02201,44.2658,1891.184,23.47416,946.539,2,0.02348
1694131200000,2023-09-08 00:00:00,APX/USDT,0.02335,0.02335,0.02335,0.02335,0,0,0,0,0,0.02335
1694044800000,2023-09-07 00:00:00,APX/USDT,0.02335,0.02335,0.02335,0.02335,10.51602,450.365,10.51602,450.365,1,0.02335
1693958400000,2023-09-06 00:00:00,APX/USDT,0.022,0.022,0.021,0.021,20.47663,972.697,9.47664,451.269,5,0.02105
1693872000000,2023-09-05 00:00:00,APX/USDT,0.02012,0.02012,0.02012,0.02012,0,0,0,0,0,0.02372
1693785600000,2023-09-04 00:00:00,APX/USDT,0.02501,0.02501,0.02012,0.02012,16.26221,690.237,0,0,4,0.02372
1693699200000,2023-09-03 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0,0,0,0,0,0.03299
1693612800000,2023-09-02 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0,0,0,0,0,0.03299
1693526400000,2023-09-01 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0,0,0,0,0,0.03299
1693440000000,2023-08-31 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0,0,0,0,0,0.03299
1693353600000,2023-08-30 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0,0,0,0,0,0.03299
1693267200000,2023-08-29 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0,0,0,0,0,0.03299
1693180800000,2023-08-28 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0,0,0,0,0,0.03299
1693094400000,2023-08-27 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0.99999,30.312,0.99999,30.312,2,0.03299
1693008000000,2023-08-26 00:00:00,APX/USDT,0.02336,0.02336,0.02336,0.02336,0,0,0,0,0,0.02336
1692921600000,2023-08-25 00:00:00,APX/USDT,0.02336,0.02336,0.02336,0.02336,0,0,0,0,0,0.02336
1692835200000,2023-08-24 00:00:00,APX/USDT,0.02336,0.02336,0.02336,0.02336,0,0,0,0,0,0.02336
1692748800000,2023-08-23 00:00:00,APX/USDT,0.02336,0.02336,0.02336,0.02336,0,0,0,0,0,0.02336
1692662400000,2023-08-22 00:00:00,APX/USDT,0.02336,0.02336,0.02336,0.02336,0,0,0,0,0,0.02336
1692576000000,2023-08-21 00:00:00,APX/USDT,0.02336,0.02336,0.02336,0.02336,0,0,0,0,0,0.02336
1692489600000,2023-08-20 00:00:00,APX/USDT,0.02336,0.02336,0.02336,0.02336,0,0,0,0,0,0.02336
1692403200000,2023-08-19 00:00:00,APX/USDT,0.02337,0.02337,0.02336,0.02336,244.74677,10475.36,0,0,2,0.02336
1692316800000,2023-08-18 00:00:00,APX/USDT,0.02999,0.02999,0.02999,0.02999,6.63975,221.399,6.63975,221.399,2,0.02999
1692230400000,2023-08-17 00:00:00,APX/USDT,0.03299,0.03299,0.03299,0.03299,0,0,0,0,0,0.03134
1692144000000,2023-08-16 00:00:00,APX/USDT,0.0256,0.03299,0.0256,0.03299,36.45915,1166.925,36.45915,1166.925,9,0.03134
1692057600000,2023-08-15 00:00:00,APX/USDT,0.026,0.026,0.026,0.026,4.99998,192.307,0,0,1,0.026
1691971200000,2023-08-14 00:00:00,APX/USDT,0.0283,0.0283,0.0283,0.0283,0,0,0,0,0,0.0285
1691884800000,2023-08-13 00:00:00,APX/USDT,0.0283,0.0283,0.0283,0.0283,0,0,0,0,0,0.0285
1691798400000,2023-08-12 00:00:00,APX/USDT,0.02888,0.02888,0.0283,0.0283,3.0818,108.13,0,0,2,0.0285
1691712000000,2023-08-11 00:00:00,APX/USDT,0.02888,0.02888,0.02888,0.02888,3.91817,135.671,3.91817,135.671,1,0.02888
1691625600000,2023-08-10 00:00:00,APX/USDT,0.02819,0.02819,0.02819,0.02819,0,0,0,0,0,0.02843
1691539200000,2023-08-09 00:00:00,APX/USDT,0.02819,0.02819,0.02819,0.02819,0,0,0,0,0,0.02843
1691452800000,2023-08-08 00:00:00,APX/USDT,0.02901,0.02901,0.02766,0.02819,34.73105,1221.764,23.07018,818.382,5,0.02843
1691366400000,2023-08-07 00:00:00,APX/USDT,0.03174,0.03174,0.03174,0.03174,0,0,0,0,0,0.03174
1691280000000,2023-08-06 00:00:00,APX/USDT,0.03174,0.03174,0.03174,0.03174,1.03885,32.73,1.03885,32.73,1,0.03174
1691193600000,2023-08-05 00:00:00,APX/USDT,0.02854,0.02854,0.02854,0.02854,0,0,0,0,0,0.0295
1691107200000,2023-08-04 00:00:00,APX/USDT,0.02854,0.02854,0.02854,0.02854,0,0,0,0,0,0.0295
1691020800000,2023-08-03 00:00:00,APX/USDT,0.02854,0.02854,0.02854,0.02854,0,0,0,0,0,0.0295
1690934400000,2023-08-02 00:00:00,APX/USDT,0.02854,0.02854,0.02854,0.02854,0,0,0,0,0,0.0295
1690848000000,2023-08-01 00:00:00,APX/USDT,0.02828,0.03198,0.02828,0.02854,35.24826,1198.292,10.98903,343.622,3,0.0295
1690761600000,2023-07-31 00:00:00,APX/USDT,0.02912,0.03199,0.02912,0.0318,76.21617,2451.612,33.23972,1063.726,13,0.0311
1690675200000,2023-07-30 00:00:00,APX/USDT,0.02792,0.02792,0.02792,0.02792,0,0,0,0,0,0.0279
1690588800000,2023-07-29 00:00:00,APX/USDT,0.02787,0.02796,0.02787,0.02792,5.36313,192.17,1.09776,39.262,3,0.0279
1690502400000,2023-07-28 00:00:00,APX/USDT,0.02785,0.02785,0.02785,0.02785,0,0,0,0,0,0.02798
1690416000000,2023-07-27 00:00:00,APX/USDT,0.02785,0.02785,0.02785,0.02785,0,0,0,0,0,0.02798
1690329600000,2023-07-26 00:00:00,APX/USDT,0.02704,0.02998,0.02704,0.02785,24.18155,864.563,23.43135,836.819,4,0.02798
1690243200000,2023-07-25 00:00:00,APX/USDT,0.03001,0.03098,0.02704,0.02772,55.29756,1951.295,1.99996,64.567,12,0.0284
1690156800000,2023-07-24 00:00:00,APX/USDT,0.03137,0.03433,0.029,0.03199,166.17022,5109.409,115.82491,3444.862,19,0.03262
1690070400000,2023-07-23 00:00:00,APX/USDT,0.03015,0.04423,0.0297,0.03181,1214.25693,34708.192,525.92694,15222.851,40,0.03561
1689984000000,2023-07-22 00:00:00,APX/USDT,0.03309,0.03309,0.02997,0.02997,6.98518,221.53,0,0,2,0.0316
1689897600000,2023-07-21 00:00:00,APX/USDT,0.03,0.03372,0.03,0.03372,2.5416,81,2.5416,81,2,0.03148
1689811200000,2023-07-20 00:00:00,APX/USDT,0.02987,0.02989,0.02987,0.02989,4.55,152.25,1.12012,37.5,4,0.02988
1689724800000,2023-07-19 00:00:00,APX/USDT,0.03665,0.03665,0.02971,0.02975,294.3149,8112.61,0.65545,22.032,7,0.03632
1689638400000,2023-07-18 00:00:00,APX/USDT,0.03078,0.03078,0.03078,0.03078,0,0,0,0,0,0.03343
1689552000000,2023-07-17 00:00:00,APX/USDT,0.03078,0.03078,0.03078,0.03078,0,0,0,0,0,0.03343
1689465600000,2023-07-16 00:00:00,APX/USDT,0.03398,0.03999,0.03078,0.03078,21.10196,639.518,5.09996,132.396,4,0.03343
1689379200000,2023-07-15 00:00:00,APX/USDT,0.03258,0.03264,0.03123,0.03241,83.93057,2588.331,72.70523,2228.89,9,0.03243
1689292800000,2023-07-14 00:00:00,APX/USDT,0.03127,0.03127,0.03067,0.03069,21.48909,692.702,0,0,3,0.03102
1689206400000,2023-07-13 00:00:00,APX/USDT,0.03159,0.0316,0.03068,0.03068,34.75239,1113.944,13.49394,427.116,6,0.0312
1689120000000,2023-07-12 00:00:00,APX/USDT,0.028,0.034,0.027,0.03067,743.26882,25273.827,615.24017,20791.105,42,0.02953
1689033600000,2023-07-11 00:00:00,APX/USDT,0.03333,0.22,0.027,0.034,4441.23174,75368.007,2608.91522,31923.701,345,0.08466
1688947200000,2023-07-10 00:00:00,APX/USDT,0.02773,0.048,0.02759,0.03302,228.40353,6096.685,152.16371,3562.925,32,0.03912
1688860800000,2023-07-09 00:00:00,APX/USDT,0.04498,0.2,0.0241,0.037,1967.61642,43929.19,1412.4539,28466.173,165,0.06599
1688774400000,2023-07-08 00:00:00,APX/USDT,0.02998,0.05997,0.02012,0.025,152.14402,3875.748,88.76114,1575.545,14,0.04535
1688688000000,2023-07-07 00:00:00,APX/USDT,0.03489,0.03492,0.01,0.01,12.25052,462.113,8.07214,231.288,8,0.03037
1688601600000,2023-07-06 00:00:00,APX/USDT,0.02787,0.02787,0.02787,0.02787,0,0,0,0,0,0.03317
1688515200000,2023-07-05 00:00:00,APX/USDT,0.03185,0.03585,0.02787,0.02787,4.9138,149.716,3.75118,108,5,0.03317
1688428800000,2023-07-04 00:00:00,APX/USDT,0.03187,0.03189,0.03187,0.03189,102.43743,3213.629,102.43743,3213.629,3,0.03187
