unix,date,symbol,open,high,low,close,Volume AKITA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1680566400000,2023-04-04 00:00:00,AKITA/USDT,0.0000002234,0.0000002299,0.0000002066,0.000000217,405.11232341,1818597934,197.77815101,876894455,46,0.0000002228
1680480000000,2023-04-03 00:00:00,AKITA/USDT,0.0000002079,0.000000225,0.0000002,0.000000225,4047.70334577,19201263915,1739.34179556,8153097016,171,0.000000211
1680393600000,2023-04-02 00:00:00,AKITA/USDT,0.000000215,0.000000225,0.0000002007,0.0000002078,1821.62299271,8512093552,805.7552892,3704922495,67,0.0000002142
1680307200000,2023-04-01 00:00:00,AKITA/USDT,0.0000002074,0.0000002151,0.0000001988,0.000000215,1879.50163035,9138603924,1067.10671377,5163456929,43,0.0000002057
1680220800000,2023-03-31 00:00:00,AKITA/USDT,0.0000002044,0.0000002224,0.000000203,0.0000002169,1106.63664145,5288693715,615.61971184,2918409634,53,0.0000002094
1680134400000,2023-03-30 00:00:00,AKITA/USDT,0.0000001998,0.000000214,0.0000001847,0.000000214,2251.27639561,11393817254,1708.34107837,8540338935,50,0.0000001977
1680048000000,2023-03-29 00:00:00,AKITA/USDT,0.000000195,0.0000002001,0.00000019,0.0000001941,4733.37995788,24528315743,996.91950044,5141184570,68,0.000000193
1679961600000,2023-03-28 00:00:00,AKITA/USDT,0.0000001874,0.000000195,0.00000018,0.0000001939,3040.59327698,16188034843,1033.17410516,5567635661,87,0.0000001878
1679875200000,2023-03-27 00:00:00,AKITA/USDT,0.0000002004,0.0000002169,0.0000001851,0.0000001851,1099.29526149,5660502481,421.72664977,2145571085,60,0.0000001944
1679788800000,2023-03-26 00:00:00,AKITA/USDT,0.0000001975,0.00000021,0.000000187,0.0000001959,1971.99455837,10143513827,1618.58384019,8343757838,65,0.0000001945
1679702400000,2023-03-25 00:00:00,AKITA/USDT,0.0000002017,0.0000002079,0.0000001857,0.0000001857,2565.66755061,12788605652,825.76127198,4179233504,65,0.0000002007
1679616000000,2023-03-24 00:00:00,AKITA/USDT,0.0000002199,0.0000002199,0.0000002017,0.0000002017,576.32046811,2804669707,316.04191092,1550037214,41,0.0000002056
1679529600000,2023-03-23 00:00:00,AKITA/USDT,0.0000002047,0.0000002279,0.0000002002,0.0000002215,1828.28562364,8569444773,874.55360677,4096717458,77,0.0000002135
1679443200000,2023-03-22 00:00:00,AKITA/USDT,0.000000231,0.0000002356,0.0000002001,0.000000203,14111.02132689,60828333633,5420.24672123,23188834313,144,0.0000002321
1679356800000,2023-03-21 00:00:00,AKITA/USDT,0.0000002151,0.0000002299,0.0000002107,0.0000002173,2366.973347,10643102370,1141.37397813,5114892063,56,0.0000002226
1679270400000,2023-03-20 00:00:00,AKITA/USDT,0.0000002489,0.0000002489,0.00000021,0.0000002177,11052.89507261,50193234556,8777.42679875,39859666142,73,0.0000002203
1679184000000,2023-03-19 00:00:00,AKITA/USDT,0.0000002259,0.0000002489,0.0000002051,0.0000002489,3256.47026343,14247040323,1152.42092877,4823027772,79,0.000000229
1679097600000,2023-03-18 00:00:00,AKITA/USDT,0.0000002375,0.0000002499,0.0000002259,0.0000002259,2659.05884634,11375304928,795.67939491,3334260005,69,0.0000002339
1679011200000,2023-03-17 00:00:00,AKITA/USDT,0.0000002129,0.00000024,0.0000002129,0.000000223,3184.73293535,13505625438,2086.26525707,8813003998,48,0.0000002358
1678924800000,2023-03-16 00:00:00,AKITA/USDT,0.0000002062,0.0000002375,0.000000196,0.0000002,1179.93152035,5606041175,430.78846232,2043061835,36,0.0000002107
1678838400000,2023-03-15 00:00:00,AKITA/USDT,0.0000002205,0.000000244,0.0000001976,0.0000002,4088.26470997,18953946312,1733.82734785,7846564017,64,0.0000002163
1678752000000,2023-03-14 00:00:00,AKITA/USDT,0.0000002126,0.0000002432,0.0000002105,0.000000217,8561.57187573,37886016885,5713.4224191,25387128870,115,0.0000002262
1678665600000,2023-03-13 00:00:00,AKITA/USDT,0.000000205,0.0000002298,0.0000001909,0.00000022,11610.37085192,55691339927,4293.77017434,20177399445,189,0.0000002089
1678579200000,2023-03-12 00:00:00,AKITA/USDT,0.0000001668,0.0000001999,0.0000001603,0.0000001999,3189.74120637,17928178456,1413.714528,8069235463,61,0.0000001787
1678492800000,2023-03-11 00:00:00,AKITA/USDT,0.0000001979,0.0000001979,0.0000001609,0.0000001698,2101.82942368,11945807248,646.65058893,3569287775,55,0.0000001763
1678406400000,2023-03-10 00:00:00,AKITA/USDT,0.0000001785,0.0000001992,0.0000001525,0.0000001835,8296.53725569,47070459221,3128.51485291,17502104322,155,0.0000001771
1678320000000,2023-03-09 00:00:00,AKITA/USDT,0.0000002038,0.000000214,0.00000015,0.0000001779,10647.61051164,58117486867,4076.67220984,21176896331,180,0.0000001849
1678233600000,2023-03-08 00:00:00,AKITA/USDT,0.000000212,0.0000002192,0.0000002,0.000000205,1890.70636248,9066597778,644.25743871,3126681217,72,0.0000002086
1678147200000,2023-03-07 00:00:00,AKITA/USDT,0.000000222,0.0000002271,0.00000021,0.0000002101,1708.2272242,7808566470,115.7846841,532791648,57,0.0000002188
1678060800000,2023-03-06 00:00:00,AKITA/USDT,0.0000002209,0.0000002439,0.000000215,0.0000002197,6389.06523941,28984774611,2126.82774511,9575954255,77,0.0000002205
1677974400000,2023-03-05 00:00:00,AKITA/USDT,0.0000002344,0.0000002446,0.0000002205,0.0000002205,6850.71016329,29464723664,3213.97014893,13684680662,106,0.0000002326
1677888000000,2023-03-04 00:00:00,AKITA/USDT,0.0000002343,0.0000002454,0.0000002242,0.000000233,8514.20863379,36497271114,4872.72500342,20971758579,110,0.0000002334
1677801600000,2023-03-03 00:00:00,AKITA/USDT,0.00000025,0.0000002538,0.0000002199,0.0000002343,8932.29324757,39080173713,4517.95684077,19989091986,196,0.0000002288
1677715200000,2023-03-02 00:00:00,AKITA/USDT,0.0000002748,0.0000002748,0.0000002405,0.00000025,4050.35398723,15845495288,1059.96962924,4126471746,87,0.0000002557
1677628800000,2023-03-01 00:00:00,AKITA/USDT,0.0000002712,0.0000002826,0.0000002567,0.0000002659,12698.02220789,47114206916,2542.61346539,9401306412,134,0.0000002696
1677542400000,2023-02-28 00:00:00,AKITA/USDT,0.000000285,0.000000291,0.0000002712,0.0000002712,5868.10924773,20974952698,1678.58471526,6082535478,70,0.0000002798
1677456000000,2023-02-27 00:00:00,AKITA/USDT,0.00000031,0.00000031,0.0000002803,0.00000029,6668.23686958,22719844062,2854.83365091,9906014686,138,0.0000002938
1677369600000,2023-02-26 00:00:00,AKITA/USDT,0.00000028,0.0000003174,0.00000028,0.0000003118,4509.24785849,14763267372,3122.93111486,10122903067,79,0.0000003057
1677283200000,2023-02-25 00:00:00,AKITA/USDT,0.0000002904,0.0000002967,0.0000002771,0.0000002773,3590.2805874,12681479037,452.81055675,1577931090,115,0.0000002831
1677196800000,2023-02-24 00:00:00,AKITA/USDT,0.00000031,0.0000003286,0.000000286,0.0000002904,20043.99715155,64974210483,5646.85087725,18066105878,233,0.0000003087
1677110400000,2023-02-23 00:00:00,AKITA/USDT,0.0000003188,0.0000003444,0.0000003003,0.00000031,7540.3857647,23675070497,1907.37504835,5719349990,139,0.0000003189
1677024000000,2023-02-22 00:00:00,AKITA/USDT,0.000000335,0.000000335,0.000000281,0.000000319,12013.64640952,39408044110,6779.87642215,22236297352,210,0.0000003051
1676937600000,2023-02-21 00:00:00,AKITA/USDT,0.0000002949,0.00000033,0.0000002683,0.00000033,15735.88216288,53542212925,8464.15336245,28607027159,275,0.0000002944
1676851200000,2023-02-20 00:00:00,AKITA/USDT,0.0000003022,0.0000003422,0.0000002905,0.0000002949,11766.74893939,37534702369,3222.21173402,10172449342,206,0.0000003137
1676764800000,2023-02-19 00:00:00,AKITA/USDT,0.00000034,0.0000003587,0.0000003036,0.0000003036,15352.52681347,47343589585,5349.7898656,16334755971,276,0.0000003245
1676678400000,2023-02-18 00:00:00,AKITA/USDT,0.0000003738,0.000000451,0.0000003052,0.0000003273,35094.80687178,95673014866,12478.13723856,32801709121,560,0.0000003688
1676592000000,2023-02-17 00:00:00,AKITA/USDT,0.0000002608,0.0000004126,0.0000002603,0.0000003911,95363.14472922,273379100247,61823.87046077,177919773620,937,0.0000003516
1676505600000,2023-02-16 00:00:00,AKITA/USDT,0.0000002301,0.0000003358,0.0000002219,0.0000002603,33187.81629687,123493939208,22088.78024355,79673712881,487,0.0000002713
1676419200000,2023-02-15 00:00:00,AKITA/USDT,0.00000021,0.00000025,0.0000002065,0.0000002289,6776.27457119,29346527785,4953.43339197,21258533531,185,0.0000002315
1676332800000,2023-02-14 00:00:00,AKITA/USDT,0.0000002095,0.00000022,0.0000001966,0.00000021,6927.15055024,33187935330,2687.02746404,12739325199,136,0.0000002088
1676246400000,2023-02-13 00:00:00,AKITA/USDT,0.000000219,0.00000022,0.0000002,0.0000002031,2519.24569743,12262349085,941.60043828,4570035767,101,0.0000002054
1676160000000,2023-02-12 00:00:00,AKITA/USDT,0.0000002,0.0000002395,0.0000002,0.00000022,3557.84613436,16061018209,2929.23660234,13095801465,86,0.0000002219
1676073600000,2023-02-11 00:00:00,AKITA/USDT,0.000000194,0.00000023,0.00000019,0.0000002,2812.6222796514,13985223894,1854.8523019748,9120326699,80,0.00000020144237905
1675987200000,2023-02-10 00:00:00,AKITA/USDT,0.0000001954,0.0000002009,0.0000001818,0.0000001901,3398.4908244179,17949289725,2202.7386832845,11568122432,84,0.000000189391971747
1675900800000,2023-02-09 00:00:00,AKITA/USDT,0.0000002318,0.000000232,0.000000195,0.000000195,7309.5244168127,34676542812,3034.5668609496,14209686267,172,0.000000211309237295
1675814400000,2023-02-08 00:00:00,AKITA/USDT,0.0000002459,0.0000002463,0.0000002206,0.0000002318,4773.0600868805,20318275499,884.5713771821,3889437074,141,0.000000235213619052
1675728000000,2023-02-07 00:00:00,AKITA/USDT,0.0000002406,0.00000028,0.000000228,0.0000002411,9455.1049891624,39174056580,5314.7469778529,21728674468,234,0.000000241675164247
1675641600000,2023-02-06 00:00:00,AKITA/USDT,0.0000002498,0.000000258,0.0000002383,0.00000024,12211.5653610011,50127168072,10171.0464725492,41776586907,181,0.00000024368632781
1675555200000,2023-02-05 00:00:00,AKITA/USDT,0.000000229,0.0000002699,0.0000002115,0.00000024,33054.9895569644,135072119909,24450.2228486403,98913788367,519,0.000000245231103584
1675468800000,2023-02-04 00:00:00,AKITA/USDT,0.0000002,0.000000245,0.0000001957,0.000000229,17447.4320356719,77908002897,10074.6503148688,44771674574,412,0.000000224518625685
1675382400000,2023-02-03 00:00:00,AKITA/USDT,0.0000002045,0.0000002106,0.0000001954,0.0000001976,6364.8547205824,31440025881,2552.4978148201,12661305974,147,0.000000202500293695
1675296000000,2023-02-02 00:00:00,AKITA/USDT,0.0000002103,0.0000002195,0.0000002008,0.0000002095,4261.531954482,20290930676,1668.8221151265,7810526213,177,0.000000210148087864
1675209600000,2023-02-01 00:00:00,AKITA/USDT,0.0000002067,0.000000245,0.0000002,0.0000002096,9471.3404904345,43187588585,6882.592808668,30535703335,147,0.000000220234003547
1675123200000,2023-01-31 00:00:00,AKITA/USDT,0.0000002,0.00000023,0.0000002,0.0000002078,6645.3224200795,30590347121,4319.2394905282,19513035997,165,0.000000217751524374
1675036800000,2023-01-30 00:00:00,AKITA/USDT,0.0000002251,0.0000002319,0.000000195,0.0000001975,4765.8454760442,22736274013,1630.555401558,7855360839,166,0.000000210007289297
1674950400000,2023-01-29 00:00:00,AKITA/USDT,0.00000019,0.0000002399,0.00000019,0.0000002252,37280.3698209043,176282295689,21467.7008330552,101444681930,604,0.000000211862083743
1674864000000,2023-01-28 00:00:00,AKITA/USDT,0.000000199,0.0000001999,0.0000001852,0.000000186,15499.338435105,81578875603,2487.4026783589,12716860892,203,0.000000190104837851
1674777600000,2023-01-27 00:00:00,AKITA/USDT,0.000000193,0.0000001993,0.0000001813,0.0000001991,3186.1148042064,16699226392,1861.0045817096,9745921486,128,0.000000190983669262
1674691200000,2023-01-26 00:00:00,AKITA/USDT,0.0000001949,0.0000002199,0.0000001899,0.0000001925,7270.6206602558,37063929764,3125.3343793203,16116622047,235,0.000000196379098646
1674604800000,2023-01-25 00:00:00,AKITA/USDT,0.0000001904,0.000000198,0.00000018,0.000000195,7905.0555922994,41151104087,4337.9424023391,22400097673,136,0.000000192241860926
1674518400000,2023-01-24 00:00:00,AKITA/USDT,0.0000002085,0.0000002182,0.00000019,0.0000001902,3877.0634424261,18743488411,638.8121848831,3050282926,96,0.000000206973650761
1674432000000,2023-01-23 00:00:00,AKITA/USDT,0.0000002164,0.0000002335,0.0000002024,0.0000002079,3579.6560593193,16006348886,576.6007019856,2590346094,91,0.000000223950449326
1674345600000,2023-01-22 00:00:00,AKITA/USDT,0.0000002204,0.0000002399,0.0000002004,0.0000002172,10647.1214527194,49213202478,5492.000756632,24776410400,169,0.000000216949190275
1674259200000,2023-01-21 00:00:00,AKITA/USDT,0.0000002499,0.0000002499,0.0000002201,0.0000002201,10026.5057000684,41880375319,4024.5396765497,16740579046,282,0.000000239506867748
1674172800000,2023-01-20 00:00:00,AKITA/USDT,0.0000002132,0.0000002598,0.0000002023,0.0000002499,10204.5013493314,44710246886,6189.1492755756,27649372801,285,0.000000229739843404
1674086400000,2023-01-19 00:00:00,AKITA/USDT,0.0000001935,0.0000002296,0.0000001848,0.0000002022,9747.3311866727,48496399769,7592.2210612037,37901683439,200,0.000000201292120326
1674000000000,2023-01-18 00:00:00,AKITA/USDT,0.0000001555,0.00000025,0.0000001515,0.000000182,15974.7643986155,83814387330,9660.9999228624,51011361577,347,0.000000192119598376
1673913600000,2023-01-17 00:00:00,AKITA/USDT,0.0000001578,0.000000158,0.000000148,0.000000148,2269.0871655132,14986343661,1120.993112086,7380386915,79,0.000000151439963095
1673827200000,2023-01-16 00:00:00,AKITA/USDT,0.00000015,0.0000001591,0.000000145,0.000000148,1969.2934524803,12977363815,1326.8975139189,8632895416,78,0.00000015186336753
1673740800000,2023-01-15 00:00:00,AKITA/USDT,0.0000001453,0.000000159,0.0000001385,0.0000001461,3587.7093841864,24524760666,1745.2455421381,12134898266,99,0.000000146565906848
1673654400000,2023-01-14 00:00:00,AKITA/USDT,0.0000001598,0.0000001699,0.0000001383,0.0000001539,4495.007401666,30362044424,970.3305706119,6677171785,182,0.000000148402984736
1673568000000,2023-01-13 00:00:00,AKITA/USDT,0.0000001299,0.0000001543,0.0000001213,0.0000001543,4935.1307452996,34785788884,3478.485339237,24184054915,136,0.000000142245739661
1673481600000,2023-01-12 00:00:00,AKITA/USDT,0.0000001131,0.000000131,0.0000001101,0.0000001253,1656.2550685923,13247001970,828.3447075194,6773322734,72,0.000000125252726215
1673395200000,2023-01-11 00:00:00,AKITA/USDT,0.0000001131,0.00000012,0.0000001066,0.0000001101,929.3083886307,8220990552,416.5723838119,3522833385,31,0.000000113262223537
1673308800000,2023-01-10 00:00:00,AKITA/USDT,0.0000001105,0.0000001143,0.000000108,0.00000011,1080.7379725107,9783747715,703.5843601733,6363241447,33,0.000000110473079946
1673222400000,2023-01-09 00:00:00,AKITA/USDT,0.0000001075,0.00000012,0.0000001044,0.0000001069,1523.6325810766,14079249185,685.5485329157,6182190204,59,0.000000108395431911
1673136000000,2023-01-08 00:00:00,AKITA/USDT,0.000000114,0.000000114,0.0000001044,0.0000001075,807.3650329962,7507210597,409.6851563747,3794145938,30,0.000000107559109932
1673049600000,2023-01-07 00:00:00,AKITA/USDT,0.0000001051,0.0000001199,0.000000105,0.000000105,640.0732306429,5909033835,356.54330201,3227906294,45,0.000000108426191596
1672963200000,2023-01-06 00:00:00,AKITA/USDT,0.0000001084,0.0000001199,0.0000001037,0.000000105,2480.1043411914,22678215719,1388.7524457691,12525420137,138,0.000000109569031695
1672876800000,2023-01-05 00:00:00,AKITA/USDT,0.0000000961,0.0000001085,0.0000000961,0.0000001061,2275.7947325603,22058108348,1490.3715849357,14329222568,64,0.000000103309006036
1672790400000,2023-01-04 00:00:00,AKITA/USDT,0.0000000932,0.0000001038,0.0000000914,0.0000001033,5375.3405224864,54043634426,3995.5127796513,40367003234,89,0.00000009952473665
1672704000000,2023-01-03 00:00:00,AKITA/USDT,0.0000000906,0.0000000999,0.00000009,0.0000000902,2351.6381388931,25824566577,1613.1530275545,17660245566,43,0.00000009110579016
1672617600000,2023-01-02 00:00:00,AKITA/USDT,0.0000000908,0.0000001037,0.0000000903,0.0000000903,2926.6814381667,31463151384,1822.5310339047,19289525639,64,0.000000093185412896
1672531200000,2023-01-01 00:00:00,AKITA/USDT,0.0000000957,0.0000001036,0.0000000904,0.0000001002,325.1910587822,3445088068,155.1488393364,1607306389,20,0.000000094491809253
1672444800000,2022-12-31 00:00:00,AKITA/USDT,0.0000000977,0.0000001048,0.0000000933,0.0000000956,582.1889098397,5925293905,542.4152280478,5525875568,37,0.000000098275139838
1672358400000,2022-12-30 00:00:00,AKITA/USDT,0.000000098,0.000000098,0.0000000871,0.0000000874,856.4592751024,9183631053,273.4357797618,2850492381,39,0.00000009353484037
1672272000000,2022-12-29 00:00:00,AKITA/USDT,0.0000000999,0.0000000999,0.0000000864,0.0000000883,354.4523095805,3796516298,315.8129220355,3366967637,20,0.000000093738806128
1672185600000,2022-12-28 00:00:00,AKITA/USDT,0.00000009,0.0000001046,0.0000000855,0.00000009,1808.2688385832,18945104476,443.6033556344,4521745002,69,0.000000095732990373
1672099200000,2022-12-27 00:00:00,AKITA/USDT,0.0000001059,0.0000001059,0.000000084,0.0000000998,4393.3412489639,44969129060,137.0698146767,1351003149,172,0.000000098177835431
1672012800000,2022-12-26 00:00:00,AKITA/USDT,0.0000000981,0.0000001132,0.0000000952,0.0000001066,2112.5305384874,20115442916,1509.2462172174,14049104279,71,0.000000105308243273
1671926400000,2022-12-25 00:00:00,AKITA/USDT,0.000000094,0.0000001199,0.0000000899,0.0000000981,7466.483624222,72349888330,6629.5693958298,63951709514,186,0.000000103623691805
1671840000000,2022-12-24 00:00:00,AKITA/USDT,0.0000000902,0.0000000944,0.0000000858,0.0000000892,1697.1320095858,18936321795,1278.6242126889,14277273278,41,0.000000089709515415
1671753600000,2022-12-23 00:00:00,AKITA/USDT,0.0000000799,0.0000000944,0.0000000761,0.0000000856,2907.7960543704,35359563002,2265.9061268021,27918170948,72,0.000000082418629482
1671667200000,2022-12-22 00:00:00,AKITA/USDT,0.0000000771,0.0000000799,0.000000075,0.0000000799,1564.5088395715,19938300722,617.8707384731,7807978788,48,0.000000078479377513
1671580800000,2022-12-21 00:00:00,AKITA/USDT,0.0000000767,0.00000008,0.0000000739,0.0000000797,3341.1009323189,43709440863,2981.769072786,38954915126,66,0.000000076543254339
1671494400000,2022-12-20 00:00:00,AKITA/USDT,0.00000008,0.0000000803,0.0000000733,0.0000000799,659.917100546,8430239185,456.9274597065,5767393339,45,0.00000007837422045
1671408000000,2022-12-19 00:00:00,AKITA/USDT,0.0000000779,0.0000000814,0.0000000751,0.0000000814,2403.4867733614,31130602309,1766.3202646703,22903054359,60,0.000000077209198188
1671321600000,2022-12-18 00:00:00,AKITA/USDT,0.0000000805,0.000000083,0.0000000783,0.0000000829,596.6793293996,7395508817,324.4520970429,3950270780,26,0.00000008072667159
1671235200000,2022-12-17 00:00:00,AKITA/USDT,0.00000008,0.0000000805,0.000000075,0.0000000805,5452.6363488183,68696627939,401.1931525307,5070147238,92,0.000000079381822085
1671148800000,2022-12-16 00:00:00,AKITA/USDT,0.0000000848,0.0000000868,0.00000008,0.00000008,5726.9296345563,70591242300,1219.9860583719,14919004919,136,0.00000008116879022
1671062400000,2022-12-15 00:00:00,AKITA/USDT,0.0000000861,0.0000000861,0.0000000804,0.0000000804,751.9068319993,9033444361,303.020398274,3688631623,57,0.000000083273986463
1670976000000,2022-12-14 00:00:00,AKITA/USDT,0.0000000916,0.0000000916,0.0000000857,0.000000086,789.1254552973,8837296679,180.388939209,1993374297,40,0.000000089345556428
1670889600000,2022-12-13 00:00:00,AKITA/USDT,0.000000086,0.0000000918,0.0000000835,0.0000000899,1307.2458458588,15055747395,634.4689604813,7192485031,55,0.000000086905785814
1670803200000,2022-12-12 00:00:00,AKITA/USDT,0.0000000851,0.0000000868,0.000000082,0.0000000858,889.9140083989,10491994480,252.5525212403,3011396906,48,0.000000084855751344
1670716800000,2022-12-11 00:00:00,AKITA/USDT,0.0000000852,0.000000087,0.0000000848,0.0000000849,326.3186606007,3788570906,61.7558241637,710313068,26,0.000000086141970626
1670630400000,2022-12-10 00:00:00,AKITA/USDT,0.0000000899,0.00000009,0.000000085,0.0000000869,2869.55291906,32689501573,519.6853336193,5851930742,116,0.000000087795388743
1670544000000,2022-12-09 00:00:00,AKITA/USDT,0.0000000827,0.0000000938,0.0000000827,0.0000000841,172.7839926863,2017366564,125.4295058177,1463311006,21,0.000000085751596235
1670457600000,2022-12-08 00:00:00,AKITA/USDT,0.0000000867,0.0000000942,0.0000000827,0.0000000827,1728.4624008183,19134128849,1117.5879526334,12175194761,79,0.000000090514900153
1670371200000,2022-12-07 00:00:00,AKITA/USDT,0.000000092,0.0000000945,0.0000000861,0.0000000861,5596.78857117,63214005663,429.0287884598,4582830942,63,0.000000088564318477
1670284800000,2022-12-06 00:00:00,AKITA/USDT,0.0000000905,0.000000095,0.00000009,0.0000000943,1845.2778117942,19833692486,183.0751100778,1942927533,67,0.000000093092739486
1670198400000,2022-12-05 00:00:00,AKITA/USDT,0.0000000896,0.000000099,0.0000000894,0.0000000901,2167.8394348867,23327759449,1438.797007809,15422459175,97,0.000000093024532604
1670112000000,2022-12-04 00:00:00,AKITA/USDT,0.0000000954,0.0000000954,0.0000000893,0.000000093,42.3363848855,458001527,23.7718098864,255270724,10,0.000000092460871473
1670025600000,2022-12-03 00:00:00,AKITA/USDT,0.0000000929,0.000000098,0.000000089,0.0000000922,1918.1452646777,21006995521,1209.5412700726,13371062917,79,0.000000091349203006
1669939200000,2022-12-02 00:00:00,AKITA/USDT,0.0000000915,0.0000000985,0.0000000915,0.0000000926,255.9250574369,2700788591,35.4099928671,361496280,21,0.000000094802999605
1669852800000,2022-12-01 00:00:00,AKITA/USDT,0.000000096,0.0000000986,0.0000000911,0.0000000986,1460.2533602247,15432415463,316.8019362098,3318987325,39,0.000000094700067364
1669766400000,2022-11-30 00:00:00,AKITA/USDT,0.0000000917,0.0000000986,0.00000009,0.000000096,510.5833870417,5237605880,422.2449931768,4305978862,19,0.000000097518991391
1669680000000,2022-11-29 00:00:00,AKITA/USDT,0.0000000909,0.0000000951,0.0000000884,0.000000095,1206.1274871724,13010710338,581.5351747157,6393807217,40,0.000000092773908948
1669593600000,2022-11-28 00:00:00,AKITA/USDT,0.0000000983,0.0000000984,0.0000000877,0.0000000877,441.1303417834,4884155750,151.5728772425,1671884928,32,0.000000090357098579
1669507200000,2022-11-27 00:00:00,AKITA/USDT,0.0000000943,0.0000000985,0.0000000898,0.000000094,906.4606937521,9477324059,381.7724421684,3977665508,35,0.000000095739422099
1669420800000,2022-11-26 00:00:00,AKITA/USDT,0.0000000879,0.0000000943,0.0000000879,0.0000000943,746.6437971229,8048374891,70.178676933,780244647,22,0.000000092819819001
1669334400000,2022-11-25 00:00:00,AKITA/USDT,0.0000000861,0.0000000948,0.0000000861,0.000000094,117.9947859722,1282426614,33.7835519388,373885896,16,0.000000092075000247
1669248000000,2022-11-24 00:00:00,AKITA/USDT,0.0000000946,0.0000000985,0.000000086,0.0000000896,5187.3730691266,57113929388,4342.8792986087,47880695009,66,0.000000090888995708
1669161600000,2022-11-23 00:00:00,AKITA/USDT,0.0000000854,0.0000000949,0.0000000854,0.000000086,250.9933986698,2787676044,143.5900015935,1560896683,30,0.000000090169274042
1669075200000,2022-11-22 00:00:00,AKITA/USDT,0.0000000978,0.0000000978,0.0000000852,0.0000000959,337.6722872818,3873472466,88.3487128836,1014509577,29,0.000000087253246741
1668988800000,2022-11-21 00:00:00,AKITA/USDT,0.0000000882,0.000000107,0.0000000882,0.0000000981,940.3511500388,10044401728,203.3193878136,2042970608,35,0.000000093823483886
1668902400000,2022-11-20 00:00:00,AKITA/USDT,0.000000108,0.000000108,0.0000000852,0.0000001079,3548.7096242244,35407976075,1571.4358011827,15313807956,116,0.000000100600115038
1668816000000,2022-11-19 00:00:00,AKITA/USDT,0.0000000986,0.0000001085,0.0000000984,0.000000108,87.357102386,854662950,52.650424137,502760239,14,0.000000102398062013
1668729600000,2022-11-18 00:00:00,AKITA/USDT,0.0000000998,0.0000001148,0.0000000971,0.0000001098,1769.5809065934,17029033136,649.9583966833,6180454018,74,0.000000104196877044
1668643200000,2022-11-17 00:00:00,AKITA/USDT,0.0000001,0.0000001199,0.0000000974,0.0000000993,727.5817512631,7214764605,146.8999574033,1411055877,54,0.000000100997913644
1668556800000,2022-11-16 00:00:00,AKITA/USDT,0.0000000975,0.00000012,0.0000000974,0.00000012,595.1974470622,5793827076,355.011317228,3334243025,31,0.000000102998341373
1668470400000,2022-11-15 00:00:00,AKITA/USDT,0.0000000935,0.0000001095,0.0000000935,0.0000000951,674.3471667977,6602820664,493.9216225147,4777758125,51,0.000000102266147661
1668384000000,2022-11-14 00:00:00,AKITA/USDT,0.0000001001,0.0000001094,0.000000092,0.0000001081,2004.8327491362,19957914038,1278.0814281699,12853489747,94,0.000000100749693411
1668297600000,2022-11-13 00:00:00,AKITA/USDT,0.0000001045,0.000000111,0.0000000952,0.0000001001,5527.8056271456,52285180862,1067.7265748975,9975936316,177,0.000000105856012514
1668211200000,2022-11-12 00:00:00,AKITA/USDT,0.0000001069,0.00000011,0.0000001,0.0000001001,2121.3353886284,20571248037,1477.2536583959,14231183580,74,0.000000103255738396
1668124800000,2022-11-11 00:00:00,AKITA/USDT,0.0000001094,0.0000001199,0.0000001,0.0000001095,3178.4448554735,29919424410,1412.9782465736,12834287721,63,0.00000010641873475
1668038400000,2022-11-10 00:00:00,AKITA/USDT,0.0000001001,0.0000001208,0.0000000951,0.0000001199,10764.1507249231,96022686516,5425.5317473447,48507780538,198,0.000000112495552786
1667952000000,2022-11-09 00:00:00,AKITA/USDT,0.0000001129,0.0000001299,0.000000099,0.000000099,10081.7345778873,95618638744,1938.4217334522,17219177991,216,0.000000106026437916
1667865600000,2022-11-08 00:00:00,AKITA/USDT,0.0000001401,0.0000001431,0.0000001128,0.0000001331,3973.3150245887,31438769445,1336.1130906597,10753368196,137,0.000000126783123806
1667779200000,2022-11-07 00:00:00,AKITA/USDT,0.0000001478,0.0000001482,0.0000001401,0.0000001459,1076.1312217816,7387460739,131.9828467291,909202452,67,0.000000145692365469
1667692800000,2022-11-06 00:00:00,AKITA/USDT,0.0000001528,0.0000001559,0.0000001475,0.0000001477,1483.6466655257,9775296712,342.9061486024,2234057030,42,0.000000151811690556
1667606400000,2022-11-05 00:00:00,AKITA/USDT,0.0000001563,0.000000163,0.0000001525,0.0000001528,1780.6280974413,11509079140,334.7211306004,2120318467,76,0.000000154755483189
1667520000000,2022-11-04 00:00:00,AKITA/USDT,0.0000001451,0.000000158,0.0000001421,0.0000001579,5996.851906159,39601847725,3512.693304822,23097245945,169,0.000000151486437643
1667433600000,2022-11-03 00:00:00,AKITA/USDT,0.0000001401,0.0000001519,0.0000001401,0.0000001516,4316.2014555311,29007889915,2686.4875991071,18101767473,140,0.00000014883891576
1667347200000,2022-11-02 00:00:00,AKITA/USDT,0.0000001599,0.0000001698,0.0000001402,0.0000001402,11711.507865768,75769702713,2508.3776688341,16547071174,345,0.000000154958445354
1667260800000,2022-11-01 00:00:00,AKITA/USDT,0.0000001512,0.0000001763,0.0000001512,0.0000001599,8406.4955718971,51324509018,3075.4976660646,18451853291,227,0.000000164029755363
