unix,date,symbol,open,high,low,close,Volume AERGO,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1723852800000,2024-08-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723766400000,2024-08-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723680000000,2024-08-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723593600000,2024-08-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723507200000,2024-08-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723420800000,2024-08-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723334400000,2024-08-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723248000000,2024-08-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723161600000,2024-08-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1723075200000,2024-08-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722988800000,2024-08-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722902400000,2024-08-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722816000000,2024-08-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722729600000,2024-08-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722643200000,2024-08-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722556800000,2024-08-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722470400000,2024-08-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722384000000,2024-07-31 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722297600000,2024-07-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722211200000,2024-07-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722124800000,2024-07-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1722038400000,2024-07-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721952000000,2024-07-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721865600000,2024-07-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721779200000,2024-07-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721692800000,2024-07-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721606400000,2024-07-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721520000000,2024-07-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721433600000,2024-07-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721347200000,2024-07-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721260800000,2024-07-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721174400000,2024-07-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721088000000,2024-07-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1721001600000,2024-07-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720915200000,2024-07-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720828800000,2024-07-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720742400000,2024-07-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720656000000,2024-07-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720569600000,2024-07-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720483200000,2024-07-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720396800000,2024-07-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720310400000,2024-07-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720224000000,2024-07-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720137600000,2024-07-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1720051200000,2024-07-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719964800000,2024-07-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719878400000,2024-07-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719792000000,2024-07-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719705600000,2024-06-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719619200000,2024-06-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719532800000,2024-06-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719446400000,2024-06-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719360000000,2024-06-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719273600000,2024-06-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719187200000,2024-06-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719100800000,2024-06-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1719014400000,2024-06-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718928000000,2024-06-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718841600000,2024-06-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718755200000,2024-06-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718668800000,2024-06-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718582400000,2024-06-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718496000000,2024-06-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718409600000,2024-06-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718323200000,2024-06-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718236800000,2024-06-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718150400000,2024-06-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1718064000000,2024-06-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717977600000,2024-06-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717891200000,2024-06-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717804800000,2024-06-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717718400000,2024-06-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717632000000,2024-06-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717545600000,2024-06-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717459200000,2024-06-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717372800000,2024-06-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717286400000,2024-06-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717200000000,2024-06-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717113600000,2024-05-31 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1717027200000,2024-05-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716940800000,2024-05-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716854400000,2024-05-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716768000000,2024-05-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716681600000,2024-05-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716595200000,2024-05-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716508800000,2024-05-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716422400000,2024-05-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716336000000,2024-05-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716249600000,2024-05-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716163200000,2024-05-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1716076800000,2024-05-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715990400000,2024-05-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715904000000,2024-05-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715817600000,2024-05-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715731200000,2024-05-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715644800000,2024-05-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715558400000,2024-05-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715472000000,2024-05-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715385600000,2024-05-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715299200000,2024-05-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715212800000,2024-05-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715126400000,2024-05-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1715040000000,2024-05-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714953600000,2024-05-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714867200000,2024-05-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714780800000,2024-05-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714694400000,2024-05-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714608000000,2024-05-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714521600000,2024-05-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714435200000,2024-04-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714348800000,2024-04-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714262400000,2024-04-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714176000000,2024-04-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714089600000,2024-04-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1714003200000,2024-04-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713916800000,2024-04-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713830400000,2024-04-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713744000000,2024-04-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713657600000,2024-04-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713571200000,2024-04-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713484800000,2024-04-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713398400000,2024-04-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713312000000,2024-04-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713225600000,2024-04-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713139200000,2024-04-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1713052800000,2024-04-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712966400000,2024-04-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712880000000,2024-04-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712793600000,2024-04-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712707200000,2024-04-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712620800000,2024-04-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712534400000,2024-04-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712448000000,2024-04-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712361600000,2024-04-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712275200000,2024-04-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712188800000,2024-04-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712102400000,2024-04-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1712016000000,2024-04-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711929600000,2024-04-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711843200000,2024-03-31 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711756800000,2024-03-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711670400000,2024-03-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711584000000,2024-03-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711497600000,2024-03-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711411200000,2024-03-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711324800000,2024-03-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711238400000,2024-03-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711152000000,2024-03-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1711065600000,2024-03-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710979200000,2024-03-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710892800000,2024-03-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710806400000,2024-03-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710720000000,2024-03-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710633600000,2024-03-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710547200000,2024-03-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710460800000,2024-03-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710374400000,2024-03-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710288000000,2024-03-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710201600000,2024-03-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710115200000,2024-03-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1710028800000,2024-03-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709942400000,2024-03-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709856000000,2024-03-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709769600000,2024-03-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709683200000,2024-03-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709596800000,2024-03-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709510400000,2024-03-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709424000000,2024-03-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709337600000,2024-03-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709251200000,2024-03-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709164800000,2024-02-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1709078400000,2024-02-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708992000000,2024-02-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708905600000,2024-02-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708819200000,2024-02-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708732800000,2024-02-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708646400000,2024-02-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708560000000,2024-02-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708473600000,2024-02-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708387200000,2024-02-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708300800000,2024-02-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708214400000,2024-02-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708128000000,2024-02-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1708041600000,2024-02-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707955200000,2024-02-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707868800000,2024-02-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707782400000,2024-02-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707696000000,2024-02-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707609600000,2024-02-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707523200000,2024-02-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707436800000,2024-02-09 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707350400000,2024-02-08 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707264000000,2024-02-07 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707177600000,2024-02-06 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707091200000,2024-02-05 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1707004800000,2024-02-04 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706918400000,2024-02-03 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706832000000,2024-02-02 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706745600000,2024-02-01 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706659200000,2024-01-31 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706572800000,2024-01-30 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706486400000,2024-01-29 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706400000000,2024-01-28 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706313600000,2024-01-27 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706227200000,2024-01-26 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706140800000,2024-01-25 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1706054400000,2024-01-24 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705968000000,2024-01-23 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705881600000,2024-01-22 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705795200000,2024-01-21 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705708800000,2024-01-20 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705622400000,2024-01-19 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705536000000,2024-01-18 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705449600000,2024-01-17 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705363200000,2024-01-16 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705276800000,2024-01-15 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705190400000,2024-01-14 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705104000000,2024-01-13 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1705017600000,2024-01-12 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704931200000,2024-01-11 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
1704844800000,2024-01-10 00:00:00,AERGO/USDT,0.0954,0.0954,0.0954,0.0954,0,0,0,0,0,0.0935
