unix,date,symbol,open,high,low,close,Volume AGLD,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1728172800000,2024-10-06 00:00:00,AGLD/USDT,0.7802,0.7802,0.7802,0.7802,0,0,0,0,0,0.7802
1728086400000,2024-10-05 00:00:00,AGLD/USDT,0.7802,0.7802,0.7802,0.7802,0,0,0,0,0,0.7802
1728000000000,2024-10-04 00:00:00,AGLD/USDT,0.7802,0.7802,0.7802,0.7802,0,0,0,0,0,0.7802
1727913600000,2024-10-03 00:00:00,AGLD/USDT,0.7802,0.7802,0.7802,0.7802,0,0,0,0,0,0.7802
1727827200000,2024-10-02 00:00:00,AGLD/USDT,0.7802,0.7802,0.7802,0.7802,0,0,0,0,0,0.7802
1727740800000,2024-10-01 00:00:00,AGLD/USDT,0.7802,0.7802,0.7802,0.7802,0,0,0,0,0,0.7802
1727654400000,2024-09-30 00:00:00,AGLD/USDT,0.7802,0.7802,0.7802,0.7802,0,0,0,0,0,0.7802
1727568000000,2024-09-29 00:00:00,AGLD/USDT,0.7802,0.7802,0.7802,0.7802,1.1234,1.44,0,0,1,0.7802
1727481600000,2024-09-28 00:00:00,AGLD/USDT,0.9805,0.9809,0.8119,0.8119,59.5844,66.4912,32.6193,33.2789,4,0.904
1727395200000,2024-09-27 00:00:00,AGLD/USDT,0.8614,0.8614,0.8614,0.8614,1.1535,1.3391,1.1535,1.3391,1,0.8614
1727308800000,2024-09-26 00:00:00,AGLD/USDT,1.0009,1.0009,1.0009,1.0009,4.9999,4.9955,4.9999,4.9955,1,1.0009
1727222400000,2024-09-25 00:00:00,AGLD/USDT,0.8888,0.8888,0.8888,0.8888,8.711,9.8009,8.711,9.8009,2,0.8888
1727136000000,2024-09-24 00:00:00,AGLD/USDT,0.8999,0.8999,0.8888,0.8999,17.2378,19.2734,17.2378,19.2734,5,0.8944
1727049600000,2024-09-23 00:00:00,AGLD/USDT,0.6051,0.6051,0.6051,0.6051,0,0,0,0,0,0.6051
1726963200000,2024-09-22 00:00:00,AGLD/USDT,0.6051,0.6051,0.6051,0.6051,0.2052,0.3392,0,0,1,0.6051
1726876800000,2024-09-21 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726790400000,2024-09-20 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726704000000,2024-09-19 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726617600000,2024-09-18 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726531200000,2024-09-17 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726444800000,2024-09-16 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726358400000,2024-09-15 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726272000000,2024-09-14 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726185600000,2024-09-13 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726099200000,2024-09-12 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0,0,0,0,0,0.6038
1726012800000,2024-09-11 00:00:00,AGLD/USDT,0.6038,0.6038,0.6038,0.6038,0.9235,1.5296,0,0,1,0.6038
1725926400000,2024-09-10 00:00:00,AGLD/USDT,0.5873,0.5873,0.5873,0.5873,0,0,0,0,0,0.7013
1725840000000,2024-09-09 00:00:00,AGLD/USDT,0.5873,0.5873,0.5873,0.5873,0,0,0,0,0,0.7013
1725753600000,2024-09-08 00:00:00,AGLD/USDT,0.5873,0.5873,0.5873,0.5873,0,0,0,0,0,0.7013
1725667200000,2024-09-07 00:00:00,AGLD/USDT,0.5873,0.5873,0.5873,0.5873,0,0,0,0,0,0.7013
1725580800000,2024-09-06 00:00:00,AGLD/USDT,0.5873,0.5873,0.5873,0.5873,0,0,0,0,0,0.7013
1725494400000,2024-09-05 00:00:00,AGLD/USDT,0.5873,0.5873,0.5873,0.5873,0,0,0,0,0,0.7013
1725408000000,2024-09-04 00:00:00,AGLD/USDT,0.5873,0.5873,0.5873,0.5873,0,0,0,0,0,0.7013
1725321600000,2024-09-03 00:00:00,AGLD/USDT,0.7025,0.7025,0.5873,0.5873,42.6462,60.8223,42.6462,60.8223,2,0.7013
1725235200000,2024-09-02 00:00:00,AGLD/USDT,0.4157,0.4157,0.4157,0.4157,0.5071,1.22,0,0,1,0.4157
1725148800000,2024-09-01 00:00:00,AGLD/USDT,0.7007,0.7025,0.7007,0.7025,49.1288,70.0046,49.1288,70.0046,3,0.7017
1725062400000,2024-08-31 00:00:00,AGLD/USDT,0.7026,0.7026,0.7026,0.7026,0,0,0,0,0,0.7026
1724976000000,2024-08-30 00:00:00,AGLD/USDT,0.7026,0.7026,0.7026,0.7026,3.4611,4.9262,0,0,1,0.7026
1724889600000,2024-08-29 00:00:00,AGLD/USDT,0.9017,0.9017,0.9017,0.9017,0,0,0,0,0,0.9017
1724803200000,2024-08-28 00:00:00,AGLD/USDT,0.9017,0.9017,0.9017,0.9017,0,0,0,0,0,0.9017
1724716800000,2024-08-27 00:00:00,AGLD/USDT,0.9017,0.9017,0.9017,0.9017,0,0,0,0,0,0.9017
1724630400000,2024-08-26 00:00:00,AGLD/USDT,0.9017,0.9017,0.9017,0.9017,0,0,0,0,0,0.9017
1724544000000,2024-08-25 00:00:00,AGLD/USDT,0.9017,0.9017,0.9017,0.9017,0.6259,0.6942,0,0,1,0.9017
1724457600000,2024-08-24 00:00:00,AGLD/USDT,0.8183,0.9017,0.8183,0.9017,13.6868,16.2942,13.6868,16.2942,4,0.8403
1724371200000,2024-08-23 00:00:00,AGLD/USDT,0.7563,0.7563,0.7563,0.7563,0,0,0,0,0,0.7563
1724284800000,2024-08-22 00:00:00,AGLD/USDT,0.7563,0.7563,0.7563,0.7563,0,0,0,0,0,0.7563
1724198400000,2024-08-21 00:00:00,AGLD/USDT,0.7563,0.7563,0.7563,0.7563,0.2618,0.3462,0.2618,0.3462,1,0.7563
1724112000000,2024-08-20 00:00:00,AGLD/USDT,0.7095,0.7999,0.7026,0.7999,36.8969,46.9626,36.8969,46.9626,8,0.7858
1724025600000,2024-08-19 00:00:00,AGLD/USDT,0.7499,0.7899,0.7499,0.7899,12.5946,16.6343,12.5946,16.6343,4,0.7574
1723939200000,2024-08-18 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723852800000,2024-08-17 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723766400000,2024-08-16 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723680000000,2024-08-15 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723593600000,2024-08-14 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723507200000,2024-08-13 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723420800000,2024-08-12 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723334400000,2024-08-11 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723248000000,2024-08-10 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723161600000,2024-08-09 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1723075200000,2024-08-08 00:00:00,AGLD/USDT,0.7499,0.7499,0.7499,0.7499,0,0,0,0,0,0.7159
1722988800000,2024-08-07 00:00:00,AGLD/USDT,0.6595,0.7499,0.6595,0.7499,3.6375,5.1,3.6375,5.1,3,0.7159
1722902400000,2024-08-06 00:00:00,AGLD/USDT,0.6793,0.6899,0.6793,0.6899,145.4508,214.0001,145.4508,214.0001,3,0.6796
1722816000000,2024-08-05 00:00:00,AGLD/USDT,0.81,0.81,0.629,0.629,126.6077,187.8013,0,0,10,0.6759
1722729600000,2024-08-04 00:00:00,AGLD/USDT,0.81,0.81,0.81,0.81,0,0,0,0,0,0.81
1722643200000,2024-08-03 00:00:00,AGLD/USDT,0.81,0.81,0.81,0.81,7.6714,9.4709,0,0,1,0.81
1722556800000,2024-08-02 00:00:00,AGLD/USDT,0.85,0.85,0.8004,0.8004,198.8981,247.6852,0,0,8,0.803
1722470400000,2024-08-01 00:00:00,AGLD/USDT,1.15,1.15,1.15,1.15,0,0,0,0,0,1.1498
1722384000000,2024-07-31 00:00:00,AGLD/USDT,1.15,1.15,1.15,1.15,0,0,0,0,0,1.1498
1722297600000,2024-07-30 00:00:00,AGLD/USDT,1.15,1.15,1.15,1.15,0,0,0,0,0,1.1498
1722211200000,2024-07-29 00:00:00,AGLD/USDT,1.15,1.15,1.15,1.15,0,0,0,0,0,1.1498
1722124800000,2024-07-28 00:00:00,AGLD/USDT,1.15,1.15,1.15,1.15,0,0,0,0,0,1.1498
1722038400000,2024-07-27 00:00:00,AGLD/USDT,1.1496,1.15,1.1496,1.15,8.7531,7.6126,8.7531,7.6126,2,1.1498
1721952000000,2024-07-26 00:00:00,AGLD/USDT,0.6112,0.6112,0.6112,0.6112,0,0,0,0,0,0.6112
1721865600000,2024-07-25 00:00:00,AGLD/USDT,0.6112,0.6112,0.6112,0.6112,2.0333,3.3268,0,0,1,0.6112
1721779200000,2024-07-24 00:00:00,AGLD/USDT,0.9999,0.9999,0.9999,0.9999,0,0,0,0,0,0.9998
1721692800000,2024-07-23 00:00:00,AGLD/USDT,0.9999,0.9999,0.9999,0.9999,0,0,0,0,0,0.9998
1721606400000,2024-07-22 00:00:00,AGLD/USDT,0.9999,0.9999,0.9999,0.9999,0,0,0,0,0,0.9998
1721520000000,2024-07-21 00:00:00,AGLD/USDT,0.9999,0.9999,0.9999,0.9999,0,0,0,0,0,0.9998
1721433600000,2024-07-20 00:00:00,AGLD/USDT,0.9999,0.9999,0.9999,0.9999,0,0,0,0,0,0.9998
1721347200000,2024-07-19 00:00:00,AGLD/USDT,0.9999,0.9999,0.9999,0.9999,0,0,0,0,0,0.9998
1721260800000,2024-07-18 00:00:00,AGLD/USDT,0.9998,0.9999,0.9998,0.9999,8.2907,8.2919,8.2907,8.2919,3,0.9998
1721174400000,2024-07-17 00:00:00,AGLD/USDT,0.984,0.984,0.984,0.984,0,0,0,0,0,0.984
1721088000000,2024-07-16 00:00:00,AGLD/USDT,0.984,0.984,0.984,0.984,7.8505,7.9782,7.8505,7.9782,1,0.984
1721001600000,2024-07-15 00:00:00,AGLD/USDT,0.9992,0.9992,0.9992,0.9992,0,0,0,0,0,0.9595
1720915200000,2024-07-14 00:00:00,AGLD/USDT,0.9992,0.9992,0.9992,0.9992,0,0,0,0,0,0.9595
1720828800000,2024-07-13 00:00:00,AGLD/USDT,0.9992,0.9992,0.9992,0.9992,0,0,0,0,0,0.9595
1720742400000,2024-07-12 00:00:00,AGLD/USDT,0.9992,0.9992,0.9992,0.9992,0,0,0,0,0,0.9595
1720656000000,2024-07-11 00:00:00,AGLD/USDT,0.9001,0.9992,0.9,0.9992,16.6527,17.3996,9.9999,10.008,3,0.9595
1720569600000,2024-07-10 00:00:00,AGLD/USDT,1.1326,1.1326,1.1326,1.1326,0,0,0,0,0,1.1325
1720483200000,2024-07-09 00:00:00,AGLD/USDT,1.1325,1.1326,1.1325,1.1326,2.82,2.49,2.82,2.49,2,1.1325
1720396800000,2024-07-08 00:00:00,AGLD/USDT,0.9001,0.9001,0.9001,0.9001,0,0,0,0,0,0.9001
1720310400000,2024-07-07 00:00:00,AGLD/USDT,0.9001,0.9001,0.9001,0.9001,0,0,0,0,0,0.9001
1720224000000,2024-07-06 00:00:00,AGLD/USDT,0.9001,0.9001,0.9001,0.9001,0,0,0,0,0,0.9001
1720137600000,2024-07-05 00:00:00,AGLD/USDT,0.9001,0.9001,0.9001,0.9001,1.3469,1.4965,0,0,1,0.9001
1720051200000,2024-07-04 00:00:00,AGLD/USDT,0.9955,0.9955,0.9955,0.9955,0,0,0,0,0,0.9955
1719964800000,2024-07-03 00:00:00,AGLD/USDT,0.9955,0.9955,0.9955,0.9955,0,0,0,0,0,0.9955
1719878400000,2024-07-02 00:00:00,AGLD/USDT,0.9955,0.9955,0.9955,0.9955,0,0,0,0,0,0.9955
1719792000000,2024-07-01 00:00:00,AGLD/USDT,0.9955,0.9955,0.9955,0.9955,0,0,0,0,0,0.9955
1719705600000,2024-06-30 00:00:00,AGLD/USDT,0.9955,0.9955,0.9955,0.9955,29.8499,29.9849,0,0,1,0.9955
1719619200000,2024-06-29 00:00:00,AGLD/USDT,0.9955,0.9955,0.9955,0.9955,0,0,0,0,0,0.9955
1719532800000,2024-06-28 00:00:00,AGLD/USDT,0.9955,0.9955,0.9955,0.9955,0,0,0,0,0,0.9955
1719446400000,2024-06-27 00:00:00,AGLD/USDT,0.9955,0.9955,0.9955,0.9955,1.4898,1.4966,1.4898,1.4966,1,0.9955
1719360000000,2024-06-26 00:00:00,AGLD/USDT,1.15,1.15,1.15,1.15,0,0,0,0,0,1.15
1719273600000,2024-06-25 00:00:00,AGLD/USDT,1.15,1.15,1.15,1.15,0,0,0,0,0,1.15
1719187200000,2024-06-24 00:00:00,AGLD/USDT,1.1501,1.1501,1.15,1.15,3.1998,2.7824,0,0,2,1.15
1719100800000,2024-06-23 00:00:00,AGLD/USDT,1.21,1.21,1.21,1.21,0,0,0,0,0,1.21
1719014400000,2024-06-22 00:00:00,AGLD/USDT,1.21,1.21,1.21,1.21,0,0,0,0,0,1.21
1718928000000,2024-06-21 00:00:00,AGLD/USDT,1.21,1.21,1.21,1.21,0,0,0,0,0,1.21
1718841600000,2024-06-20 00:00:00,AGLD/USDT,1.21,1.21,1.21,1.21,0,0,0,0,0,1.21
1718755200000,2024-06-19 00:00:00,AGLD/USDT,1.21,1.21,1.21,1.21,0,0,0,0,0,1.21
1718668800000,2024-06-18 00:00:00,AGLD/USDT,1.21,1.21,1.21,1.21,0,0,0,0,0,1.21
1718582400000,2024-06-17 00:00:00,AGLD/USDT,1.21,1.21,1.21,1.21,1.0998,0.909,0,0,1,1.21
1718496000000,2024-06-16 00:00:00,AGLD/USDT,1.6812,1.6812,1.6812,1.6812,0,0,0,0,0,1.6812
1718409600000,2024-06-15 00:00:00,AGLD/USDT,1.6812,1.6812,1.6812,1.6812,4.939,2.9378,4.939,2.9378,1,1.6812
1718323200000,2024-06-14 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1718236800000,2024-06-13 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1718150400000,2024-06-12 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1718064000000,2024-06-11 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1717977600000,2024-06-10 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1717891200000,2024-06-09 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1717804800000,2024-06-08 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1717718400000,2024-06-07 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,25.7137,16.0711,25.7137,16.0711,2,1.6
1717632000000,2024-06-06 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.6
1717545600000,2024-06-05 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0.0036,0.0023,0.0036,0.0023,1,1.6
1717459200000,2024-06-04 00:00:00,AGLD/USDT,1.6,1.6,1.6,1.6,0,0,0,0,0,1.5287
1717372800000,2024-06-03 00:00:00,AGLD/USDT,1.3799,1.6,1.3799,1.6,87.3245,57.2097,87.3245,57.2097,8,1.5287
1717286400000,2024-06-02 00:00:00,AGLD/USDT,1.1094,1.1094,1.1094,1.1094,0,0,0,0,0,1.1094
1717200000000,2024-06-01 00:00:00,AGLD/USDT,1.1094,1.1094,1.1094,1.1094,3.1802,2.8666,0,0,1,1.1094
1717113600000,2024-05-31 00:00:00,AGLD/USDT,1.2896,1.2896,1.278,1.278,2.2456,1.7472,2.2456,1.7472,2,1.2853
1717027200000,2024-05-30 00:00:00,AGLD/USDT,1.36,1.3799,1.2409,1.2409,402.892,292.3657,402.892,292.3657,3,1.3781
1716940800000,2024-05-29 00:00:00,AGLD/USDT,1.3595,1.36,1.2861,1.36,36.6437,27,36.6437,27,3,1.3572
1716854400000,2024-05-28 00:00:00,AGLD/USDT,1.3799,1.3799,1.3799,1.3799,0,0,0,0,0,1.3798
1716768000000,2024-05-27 00:00:00,AGLD/USDT,1.3798,1.3799,1.3798,1.3799,9.6591,7,9.6591,7,2,1.3798
1716681600000,2024-05-26 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1716595200000,2024-05-25 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1716508800000,2024-05-24 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1716422400000,2024-05-23 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1716336000000,2024-05-22 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1716249600000,2024-05-21 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,17.3927,15.813,17.3927,15.813,6,1.0999
1716163200000,2024-05-20 00:00:00,AGLD/USDT,1.0995,1.0995,1.0995,1.0995,48.475,44.0883,48.475,44.0883,2,1.0995
1716076800000,2024-05-19 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715990400000,2024-05-18 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715904000000,2024-05-17 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715817600000,2024-05-16 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715731200000,2024-05-15 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715644800000,2024-05-14 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715558400000,2024-05-13 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715472000000,2024-05-12 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715385600000,2024-05-11 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715299200000,2024-05-10 00:00:00,AGLD/USDT,0.9902,0.9902,0.9902,0.9902,0,0,0,0,0,1.1439
1715212800000,2024-05-09 00:00:00,AGLD/USDT,0.9893,1.2895,0.9819,0.9902,55.9361,49.7976,32.0609,25.5195,5,1.1439
1715126400000,2024-05-08 00:00:00,AGLD/USDT,1.0073,1.0074,1.0073,1.0074,167.4042,166.188,167.4042,166.188,3,1.0073
1715040000000,2024-05-07 00:00:00,AGLD/USDT,0.8502,0.8502,0.8502,0.8502,0,0,0,0,0,0.858
1714953600000,2024-05-06 00:00:00,AGLD/USDT,0.8502,0.8502,0.8502,0.8502,0,0,0,0,0,0.858
1714867200000,2024-05-05 00:00:00,AGLD/USDT,0.8502,0.8502,0.8502,0.8502,0,0,0,0,0,0.858
1714780800000,2024-05-04 00:00:00,AGLD/USDT,0.8502,0.8502,0.8502,0.8502,0,0,0,0,0,0.858
1714694400000,2024-05-03 00:00:00,AGLD/USDT,0.8502,0.8502,0.8502,0.8502,0,0,0,0,0,0.858
1714608000000,2024-05-02 00:00:00,AGLD/USDT,0.8502,0.8502,0.8502,0.8502,0,0,0,0,0,0.858
1714521600000,2024-05-01 00:00:00,AGLD/USDT,1.0999,1.0999,0.8502,0.8502,6.361,7.4284,0,0,5,0.858
1714435200000,2024-04-30 00:00:00,AGLD/USDT,1.1,1.1,1.1,1.1,29.8526,27.1388,0,0,1,1.1
1714348800000,2024-04-29 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,39.7998,36.185,0,0,1,1.0999
1714262400000,2024-04-28 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1714176000000,2024-04-27 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1714089600000,2024-04-26 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1714003200000,2024-04-25 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1713916800000,2024-04-24 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1713830400000,2024-04-23 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1713744000000,2024-04-22 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1713657600000,2024-04-21 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1713571200000,2024-04-20 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,0,0,0,0,0,1.0999
1713484800000,2024-04-19 00:00:00,AGLD/USDT,1.0999,1.0999,1.0999,1.0999,8.7975,7.9985,8.7975,7.9985,1,1.0999
1713398400000,2024-04-18 00:00:00,AGLD/USDT,0.9504,0.9504,0.9504,0.9504,0,0,0,0,0,0.9504
1713312000000,2024-04-17 00:00:00,AGLD/USDT,0.9504,0.9504,0.9504,0.9504,0,0,0,0,0,0.9504
1713225600000,2024-04-16 00:00:00,AGLD/USDT,0.9504,0.9504,0.9504,0.9504,0,0,0,0,0,0.9504
1713139200000,2024-04-15 00:00:00,AGLD/USDT,1.075,1.075,0.9504,0.9504,21.9324,23.0769,0.0011,0.0011,2,0.9504
1713052800000,2024-04-14 00:00:00,AGLD/USDT,0.95,0.95,0.95,0.95,0,0,0,0,0,1.0063
1712966400000,2024-04-13 00:00:00,AGLD/USDT,1.23,1.23,0.95,0.95,37.9703,37.831,6.0173,5.4074,5,1.0063
1712880000000,2024-04-12 00:00:00,AGLD/USDT,1.2302,1.2302,1.23,1.23,156.3799,127.1323,0,0,6,1.23
1712793600000,2024-04-11 00:00:00,AGLD/USDT,1.3542,1.3542,1.3542,1.3542,4.8034,3.5471,4.8034,3.5471,1,1.3542
1712707200000,2024-04-10 00:00:00,AGLD/USDT,1.5903,1.5903,1.5903,1.5903,11.8133,7.4284,11.8133,7.4284,1,1.5903
1712620800000,2024-04-09 00:00:00,AGLD/USDT,1.5998,1.5999,1.5998,1.5999,50.0529,31.2852,50.0529,31.2852,2,1.5998
1712534400000,2024-04-08 00:00:00,AGLD/USDT,1.5792,1.5792,1.5792,1.5792,0,0,0,0,0,1.578
1712448000000,2024-04-07 00:00:00,AGLD/USDT,1.5792,1.5792,1.5792,1.5792,0,0,0,0,0,1.578
1712361600000,2024-04-06 00:00:00,AGLD/USDT,1.5792,1.5792,1.5792,1.5792,0,0,0,0,0,1.578
1712275200000,2024-04-05 00:00:00,AGLD/USDT,1.5792,1.5792,1.5792,1.5792,0,0,0,0,0,1.578
1712188800000,2024-04-04 00:00:00,AGLD/USDT,1.5792,1.5792,1.5792,1.5792,0,0,0,0,0,1.578
1712102400000,2024-04-03 00:00:00,AGLD/USDT,1.577,1.5792,1.577,1.5792,12.3604,7.8326,12.3604,7.8326,2,1.578
1712016000000,2024-04-02 00:00:00,AGLD/USDT,1.4696,1.4696,1.4696,1.4696,5.9997,4.0826,0,0,2,1.4696
1711929600000,2024-04-01 00:00:00,AGLD/USDT,1.0008,1.0008,1.0008,1.0008,0,0,0,0,0,1.4052
1711843200000,2024-03-31 00:00:00,AGLD/USDT,1.65,1.65,1.0008,1.0008,135.0301,101.8538,0,0,2,1.4052
1711756800000,2024-03-30 00:00:00,AGLD/USDT,1.5996,1.5996,1.5996,1.5996,0,0,0,0,0,1.5996
1711670400000,2024-03-29 00:00:00,AGLD/USDT,1.5996,1.5996,1.5996,1.5996,6,3.751,0,0,1,1.5996
1711584000000,2024-03-28 00:00:00,AGLD/USDT,1.4999,1.4999,1.4999,1.4999,0,0,0,0,0,1.4999
1711497600000,2024-03-27 00:00:00,AGLD/USDT,1.4999,1.4999,1.4999,1.4999,0.0013,0.0009,0.0013,0.0009,1,1.4999
1711411200000,2024-03-26 00:00:00,AGLD/USDT,1.2999,1.4999,1.1511,1.1511,77.1642,63.8095,21.451,15.4095,7,1.22
1711324800000,2024-03-25 00:00:00,AGLD/USDT,0.8454,0.8454,0.8454,0.8454,0,0,0,0,0,0.9718
1711238400000,2024-03-24 00:00:00,AGLD/USDT,0.8454,0.8454,0.8454,0.8454,0,0,0,0,0,0.9718
1711152000000,2024-03-23 00:00:00,AGLD/USDT,1.1003,1.1003,0.8454,0.8454,42.8609,44.8248,0,0,4,0.9718
1711065600000,2024-03-22 00:00:00,AGLD/USDT,1.1003,1.1003,1.1003,1.1003,0,0,0,0,0,1.3964
1710979200000,2024-03-21 00:00:00,AGLD/USDT,1.1003,1.1003,1.1003,1.1003,0,0,0,0,0,1.3964
1710892800000,2024-03-20 00:00:00,AGLD/USDT,1.1003,1.1003,1.1003,1.1003,0,0,0,0,0,1.3964
1710806400000,2024-03-19 00:00:00,AGLD/USDT,1.4365,1.4365,1.1003,1.1003,7.9449,5.7321,0,0,4,1.3964
1710720000000,2024-03-18 00:00:00,AGLD/USDT,1.7323,1.7323,1.7323,1.7323,0,0,0,0,0,1.7411
1710633600000,2024-03-17 00:00:00,AGLD/USDT,1.7323,1.7323,1.7323,1.7323,0,0,0,0,0,1.7411
1710547200000,2024-03-16 00:00:00,AGLD/USDT,1.7323,1.7323,1.7323,1.7323,0,0,0,0,0,1.7411
1710460800000,2024-03-15 00:00:00,AGLD/USDT,1.7323,1.7323,1.7323,1.7323,0,0,0,0,0,1.7411
1710374400000,2024-03-14 00:00:00,AGLD/USDT,1.7499,1.7499,1.7323,1.7323,9.9999,5.7436,9.9999,5.7436,2,1.7411
1710288000000,2024-03-13 00:00:00,AGLD/USDT,1.5532,1.75,1.5532,1.75,21.2434,12.347,19.7419,11.3803,4,1.7219
1710201600000,2024-03-12 00:00:00,AGLD/USDT,1.5529,1.553,1.5529,1.553,4.4519,2.8668,4.4519,2.8668,2,1.5529
1710115200000,2024-03-11 00:00:00,AGLD/USDT,1.4364,1.5348,1.4364,1.5287,126.4912,87.9049,123.5821,85.8798,7,1.439
1710028800000,2024-03-10 00:00:00,AGLD/USDT,1.1002,1.1002,1.1002,1.1002,0,0,0,0,0,1.5898
1709942400000,2024-03-09 00:00:00,AGLD/USDT,1.59,1.59,1.1002,1.1002,332.2258,208.9725,332.1349,208.8899,2,1.5898
1709856000000,2024-03-08 00:00:00,AGLD/USDT,1.5642,1.9997,1.4,1.9997,157.4554,106.0186,154.4552,104.1017,6,1.4897
